song_artist,user_id,song,artist,playcount,user_total_plays,score,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,spotify_id,predictions
"('Born To Be A Dancer', 'Kaiser Chiefs')",user_000691,Born To Be A Dancer,Kaiser Chiefs,6,129327,4.639402444965089e-05,0.0373,0.605,210613.0,0.8959999999999999,1.25e-06,2.0,0.279,-3.0810000000000004,0.0,0.0332,118.318,4.0,0.552,5uWRMqAyMmYdPAxLFRSs0W,0.00024036817397377064
"('Born Under A Bad Sign', 'Cream')",user_000691,Born Under A Bad Sign,Cream,9,129327,6.959103667447633e-05,0.29100000000000004,0.617,193640.0,0.495,0.000168,0.0,0.161,-14.48,1.0,0.0251,91.629,4.0,0.945,2uxsnsH0XzOBZkMrSFVmll,0.0001812454412204456
"('Boubacar', 'Bill Frisell')",user_000691,Boubacar,Bill Frisell,6,129327,4.639402444965089e-05,0.916,0.536,375120.0,0.278,0.805,4.0,0.0992,-15.073,0.0,0.0386,139.341,4.0,0.457,3WFOeWB1FaPmOSZFWzAY3n,0.00021218565059788475
"('Boxcar', 'Jawbreaker')",user_000691,Boxcar,Jawbreaker,6,129327,4.639402444965089e-05,0.00659,0.344,115120.0,0.957,0.494,7.0,0.14,-7.911,1.0,0.0646,152.208,4.0,0.914,43Jwg6NHpaYYJmGlPEdHol,0.00010943146612141241
"('Boy With A Coin', 'Iron & Wine')",user_000691,Boy With A Coin,Iron & Wine,11,129327,8.505571149102662e-05,0.61,0.519,231760.0,0.515,5.6600000000000014e-05,5.0,0.107,-9.448,1.0,0.031,80.329,4.0,0.7140000000000001,0iWUW8UNkmyUa8Aa6anow6,0.00028610924999550313
"('Breakerfall', 'Pearl Jam')",user_000691,Breakerfall,Pearl Jam,7,129327,5.412636185792603e-05,0.045,0.304,139400.0,0.918,0.31,9.0,0.325,-6.965,1.0,0.0853,159.454,4.0,0.267,669ifzXUEcPg764RzK3ZHG,0.00013223934725248299
"('Breakfast In America', 'Supertramp')",user_000691,Breakfast In America,Supertramp,6,129327,4.639402444965089e-05,0.425,0.532,159347.0,0.6629999999999999,1.07e-06,0.0,0.0734,-5.886,0.0,0.0292,75.14,4.0,0.7559999999999999,4a5pNRjwmzYQuEY1E7O6pj,0.00023436885439309663
"('Breed', 'Nirvana')",user_000691,Breed,Nirvana,9,129327,6.959103667447633e-05,4.54e-06,0.261,184040.0,0.964,0.0231,11.0,0.138,-4.598,1.0,0.0923,158.6,4.0,0.295,5mJGLBNJM0GULqAoL5mb9C,0.00024740945653412005
"('Broke Window', 'Gary Jules')",user_000691,Broke Window,Gary Jules,6,129327,4.639402444965089e-05,0.6970000000000001,0.471,159307.0,0.398,4.06e-05,0.0,0.118,-9.882,1.0,0.0292,109.075,4.0,0.503,0q6nRzY4uFEudb8072a3CQ,0.0
"('Brother', 'Beck')",user_000691,Brother,Beck,8,129327,6.185869926620118e-05,0.7809999999999999,0.263,286133.0,0.238,0.642,9.0,0.121,-14.237,0.0,0.0283,74.28,4.0,0.124,4gH8uIe3SEerISpWPLmhTd,0.00014160141281460703
"('Build High', 'Pixies')",user_000691,Build High,Pixies,6,129327,4.639402444965089e-05,0.29600000000000004,0.392,87680.0,0.737,9.8e-05,7.0,0.182,-7.124,1.0,0.0464,135.683,4.0,0.74,0qLOx9pkeMirDDkrlVmsw5,0.00021782899262867694
"('Bulletproof', 'The Afghan Whigs')",user_000691,Bulletproof,The Afghan Whigs,6,129327,4.639402444965089e-05,0.00162,0.254,397013.0,0.94,0.000445,4.0,0.096,-4.157,0.0,0.0621,113.046,4.0,0.26,2MibczdF4vZHTPFATa4gE2,0.00020226758914621001
"('Burning In The Sun', 'Blue Merle')",user_000691,Burning In The Sun,Blue Merle,6,129327,4.639402444965089e-05,0.0209,0.562,245693.0,0.815,0.0121,4.0,0.12,-5.238,1.0,0.0293,143.01,4.0,0.363,5QCMy34e1t3ctHXv2y8vXk,0.00020424255854556428
"('Bushels', 'Frog Eyes')",user_000691,Bushels,Frog Eyes,6,129327,4.639402444965089e-05,0.132,0.338,553507.0,0.6809999999999999,0.0001,0.0,0.0679,-8.101,1.0,0.0653,114.947,3.0,0.473,5cLSukKOKUYYWa4rn8Caom,0.0002462865432206751
"('By The Way', 'Red Hot Chili Peppers')",user_000691,By The Way,Red Hot Chili Peppers,6,129327,4.639402444965089e-05,0.0264,0.451,216933.0,0.97,0.00355,0.0,0.102,-4.938,1.0,0.107,122.444,4.0,0.198,1f2V8U1BiWaC9aJWmpOARe,0.00027814531677594623
"('California Songs', 'Local H')",user_000691,California Songs,Local H,7,129327,5.412636185792603e-05,0.0437,0.464,242811.0,0.807,0.0,11.0,0.253,-3.603,1.0,0.069,128.407,4.0,0.564,2sZqU6nN8Dbqf9HqUdOt9a,0.00021278060208773653
"('California Über Alles', 'Dead Kennedys')",user_000691,California Über Alles,Dead Kennedys,6,129327,4.639402444965089e-05,0.17600000000000002,0.317,207040.0,0.885,0.00024900000000000004,8.0,0.221,-4.768,1.0,0.14400000000000002,111.366,3.0,0.7040000000000001,5szJ8SMwQVEvvdk65w6M6g,0.0003886430862769519
"('Calm', 'Maritime')",user_000691,Calm,Maritime,9,129327,6.959103667447633e-05,0.009000000000000001,0.525,202747.0,0.6779999999999999,8.99e-06,2.0,0.118,-7.752999999999999,1.0,0.0313,132.914,4.0,0.6829999999999999,3KgMNQRKK80IwAW53o4EF5,0.00024591054561451386
"('Calypso', 'Suzanne Vega')",user_000691,Calypso,Suzanne Vega,6,129327,4.639402444965089e-05,0.73,0.474,253907.0,0.181,1.4300000000000004e-05,0.0,0.0738,-16.561,1.0,0.0321,139.291,4.0,0.266,5AflA0BW53NMe3z5qLFidF,9.92768252701115e-05
"('Carnival On 7Th Street', 'The Clientele')",user_000691,Carnival On 7Th Street,The Clientele,6,129327,4.639402444965089e-05,0.147,0.594,129733.0,0.501,0.0404,9.0,0.156,-9.109,1.0,0.0281,138.004,4.0,0.7140000000000001,1LM5UVF1RbFKyV8mSNqoTY,0.00021774701340238067
"('Cecilia Ann', 'Pixies')",user_000691,Cecilia Ann,Pixies,6,129327,4.639402444965089e-05,0.000257,0.334,126240.0,0.815,0.867,4.0,0.399,-11.035,1.0,0.0473,152.68,4.0,0.5529999999999999,0mjB1LNY9TS6lOXbyoARls,0.00022282328243972138
"('Ch-Check It Out', 'Beastie Boys')",user_000691,Ch-Check It Out,Beastie Boys,7,129327,5.412636185792603e-05,0.0766,0.795,192427.0,0.899,0.0,1.0,0.0852,-7.02,1.0,0.292,115.062,4.0,0.6940000000000001,56H98l4uinRifnTH8e308N,0.0003102957379474969
"('Charmers', 'Richard Buckner')",user_000691,Charmers,Richard Buckner,6,129327,4.639402444965089e-05,0.92,0.505,191000.0,0.196,0.267,11.0,0.106,-14.244000000000002,0.0,0.0289,83.51799999999999,4.0,0.13699999999999998,4IH7jscRpXXBNe3bA0Cn6V,0.00020465436513750213
"('Chemicals', 'Poster Children')",user_000691,Chemicals,Poster Children,7,129327,5.412636185792603e-05,7.290000000000001e-05,0.172,226067.0,0.858,0.636,7.0,0.518,-8.763,1.0,0.0711,149.925,4.0,0.369,5VUOjYtxFRGm7molyRHAG9,0.00021189821309341994
"('Childhood', 'The High Strung')",user_000691,Childhood,The High Strung,6,129327,4.639402444965089e-05,0.00577,0.358,185027.0,0.517,0.00168,9.0,0.101,-7.085,1.0,0.0284,93.846,4.0,0.545,6N63I8EVDZIPFpM8iXJmUo,0.00021405217885273053
"('Christmas Is Going To The Dogs', 'Eels')",user_000691,Christmas Is Going To The Dogs,Eels,6,129327,4.639402444965089e-05,0.199,0.597,177733.0,0.821,0.000117,0.0,0.255,-8.628,1.0,0.0703,163.046,4.0,0.916,01UBQgNn1jCFAnnvNJSjv0,0.000205819778830163
"('Cinematic', 'The A-Sides')",user_000691,Cinematic,The A-Sides,7,129327,5.412636185792603e-05,0.000152,0.519,246360.0,0.76,0.0225,0.0,0.32,-5.896,1.0,0.0344,123.06,4.0,0.509,18KBLXOvaavCWFqMzHxM7t,0.00021115196703447303
"('Clean', 'Depeche Mode')",user_000691,Clean,Depeche Mode,6,129327,4.639402444965089e-05,0.000525,0.408,332933.0,0.5539999999999999,0.654,7.0,0.223,-9.484,1.0,0.032,184.296,3.0,0.0755,6BnyhvqA12zhsmcvoqwtz4,0.0001835983596958357
"('Cleanse Song', 'Bright Eyes')",user_000691,Cleanse Song,Bright Eyes,6,129327,4.639402444965089e-05,0.62,0.332,208893.0,0.752,0.00134,2.0,0.102,-8.635,1.0,0.0798,87.912,4.0,0.74,6zdkf1mJGZ3FRI8Pi1VTGj,0.00027074408114846626
"('Closer', 'Joshua Radin')",user_000691,Closer,Joshua Radin,9,129327,6.959103667447633e-05,0.376,0.546,172880.0,0.3720000000000001,0.0493,3.0,0.123,-14.559,1.0,0.029,135.083,4.0,0.594,5QdS1gpcwIcGzLMcePAg7s,0.0002903036754011712
"('Cold Blooded Old Times', 'Smog')",user_000691,Cold Blooded Old Times,Smog,6,129327,4.639402444965089e-05,0.00129,0.6609999999999999,254160.0,0.541,0.00398,11.0,0.0933,-9.682,1.0,0.0533,120.97,4.0,0.585,2LDOHAwZ9uECjs9xKHi2wc,0.00024857780600706647
"('Cold Turkey', 'John Lennon')",user_000691,Cold Turkey,John Lennon,7,129327,5.412636185792603e-05,0.00587,0.628,304240.0,0.556,0.0269,7.0,0.0762,-12.146,1.0,0.181,115.02,4.0,0.456,67G7NofxDgcBnAhXDDq1Eu,0.00016843748626582666
"('Colors Of The World', 'The Innocence Mission')",user_000691,Colors Of The World,The Innocence Mission,6,129327,4.639402444965089e-05,0.93,0.446,205733.0,0.179,0.000629,5.0,0.109,-10.852,1.0,0.0321,135.322,4.0,0.233,1g7Sqo59CGRo71hjp1Enm1,0.0002201906834495837
"('Colour Us Canadian', 'Koufax')",user_000691,Colour Us Canadian,Koufax,7,129327,5.412636185792603e-05,0.229,0.469,209467.0,0.7,0.0,3.0,0.0865,-4.561,1.0,0.033,169.972,3.0,0.378,0GONCZX2S0W1fGgChUswKI,0.0002093998285923604
"('Come As You Are', 'Nirvana')",user_000691,Come As You Are,Nirvana,6,129327,4.639402444965089e-05,0.000182,0.505,218920.0,0.825,0.000948,4.0,0.0855,-5.721,0.0,0.0401,119.987,4.0,0.541,4P5KoWXOxwuobLmHXLMobV,0.00030203212134249924
"('Come Away With Me', 'Norah Jones')",user_000691,Come Away With Me,Norah Jones,7,129327,5.412636185792603e-05,0.904,0.363,198147.0,0.129,1.52e-06,0.0,0.157,-14.304,1.0,0.0322,80.367,3.0,0.147,0Cvjlph1WGbwZY1PlMEtJY,0.00028342566333905417
"('Come On', 'Ric Ocasek')",user_000691,Come On,Ric Ocasek,6,129327,4.639402444965089e-05,0.0185,0.48,216147.0,0.982,0.00397,7.0,0.336,-3.895,1.0,0.0344,154.015,4.0,0.977,4cSHYwSbihWJvIrLbt2lGR,0.0002135725429077695
"('Company In My Back', 'Wilco')",user_000691,Company In My Back,Wilco,6,129327,4.639402444965089e-05,0.19,0.607,223307.0,0.458,0.00504,5.0,0.105,-10.88,1.0,0.0303,149.283,4.0,0.6559999999999999,0iplcAQ5VQAX0qBQeDie9P,0.00020201302692290923
"('Competition', 'Spank Rock')",user_000691,Competition,Spank Rock,7,129327,5.412636185792603e-05,0.117,0.579,212200.0,0.7959999999999999,0.0,4.0,0.136,-7.627999999999999,0.0,0.34700000000000003,136.171,4.0,0.765,7lG3Jn3ZxgibDN3b4yDKhn,0.00036231604329439726
"('Coney Island Baby', 'Lou Reed')",user_000691,Coney Island Baby,Lou Reed,8,129327,6.185869926620118e-05,0.547,0.536,395227.0,0.4320000000000001,9.93e-05,0.0,0.128,-9.495,1.0,0.0364,80.34,4.0,0.474,0ivHDucXMbjTjiU4lMIkBO,0.00011806924958990273
"('Congratulations', 'Traveling Wilburys')",user_000691,Congratulations,Traveling Wilburys,9,129327,6.959103667447633e-05,0.5579999999999999,0.61,209600.0,0.59,7.69e-06,0.0,0.13,-6.8210000000000015,1.0,0.0236,139.221,4.0,0.513,6yUsNxDvZsPM70eP3bGvOK,0.000142484065536852
"('Conquest', 'The White Stripes')",user_000691,Conquest,The White Stripes,6,129327,4.639402444965089e-05,0.0573,0.469,168307.0,0.7609999999999999,0.00439,7.0,0.114,-4.791,1.0,0.0731,136.83100000000002,4.0,0.466,1ITd91pncftIqQ2tCJsSFT,0.00026240206305283564
"('Control', 'Earshot')",user_000691,Control,Earshot,6,129327,4.639402444965089e-05,0.000126,0.449,235973.0,0.816,0.007640000000000002,6.0,0.0742,-4.402,1.0,0.0388,137.106,4.0,0.343,7l4u9eO6bVpPWPuEIy1wC7,0.00021345870403433054
"('Coolsville', 'Rickie Lee Jones')",user_000691,Coolsville,Rickie Lee Jones,6,129327,4.639402444965089e-05,0.711,0.341,228187.0,0.084,0.0251,6.0,0.109,-17.557000000000002,0.0,0.0441,68.528,4.0,0.081,46fTDKqdvVsLficfL4wpXM,0.0002980914545540614
"('Corduroy', 'Pearl Jam')",user_000691,Corduroy,Pearl Jam,10,129327,7.732337408275146e-05,0.00241,0.487,277587.0,0.93,2.82e-05,0.0,0.0841,-7.3,1.0,0.0632,131.304,4.0,0.134,5F6rwEF15hN1jnhNk2YQHn,0.0002468991167654533
"('Cowgirl In The Sand', 'Neil Young')",user_000691,Cowgirl In The Sand,Neil Young,7,129327,5.412636185792603e-05,0.00519,0.29,606680.0,0.821,0.0525,5.0,0.141,-7.022,1.0,0.0578,172.32299999999995,4.0,0.359,6geu2q04nElk0lLv5YwU9M,0.000164278747494917
"('Crepuscule With Nellie', 'Thelonious Monk & John Coltrane')",user_000691,Crepuscule With Nellie,Thelonious Monk & John Coltrane,11,129327,8.505571149102662e-05,0.907,0.542,193840.0,0.32,0.649,8.0,0.0609,-9.975,1.0,0.0387,116.648,4.0,0.206,1wl5b2lw3YagQtZiYZbQWP,0.00018453855079503256
"('Crown Of Love', 'Arcade Fire')",user_000691,Crown Of Love,Arcade Fire,6,129327,4.639402444965089e-05,0.062,0.321,282333.0,0.647,4.72e-05,3.0,0.28800000000000003,-6.5139999999999985,1.0,0.0274,104.345,1.0,0.287,3kusLGvgYkZldKfoDoJklR,0.0004423103177191301
"('Cry Baby Cry', 'The Beatles')",user_000691,Cry Baby Cry,The Beatles,8,129327,6.185869926620118e-05,0.115,0.517,182080.0,0.529,0.00396,9.0,0.174,-11.851,0.0,0.0323,76.64399999999998,4.0,0.362,5XmetMMUFNXClbiYnGdVmP,0.00020720966920872996
"('Cuts You Up', 'Peter Murphy')",user_000691,Cuts You Up,Peter Murphy,7,129327,5.412636185792603e-05,0.0228,0.63,327133.0,0.8059999999999999,0.00515,4.0,0.135,-10.728,0.0,0.0412,134.467,4.0,0.802,4ijNab1GM0JSZoe0I2KCOd,0.0002879960974804252
"('Cuyahoga', 'R.E.M.')",user_000691,Cuyahoga,R.E.M.,6,129327,4.639402444965089e-05,0.446,0.507,261400.0,0.599,6.31e-05,2.0,0.096,-11.84,1.0,0.0347,123.175,4.0,0.6579999999999999,62BwRNlV4Xpel5ssYVLs56,0.00012959214398544638
"('Days Of Our Lives', 'De La Soul')",user_000691,Days Of Our Lives,De La Soul,6,129327,4.639402444965089e-05,0.11,0.527,231853.0,0.797,0.0,10.0,0.161,-6.575,0.0,0.405,134.851,3.0,0.907,3dZXs72uVxKl2HEvs6U6RT,0.00026297063689173505
"('Dead Leaves And The Dirty Ground', 'The White Stripes')",user_000691,Dead Leaves And The Dirty Ground,The White Stripes,6,129327,4.639402444965089e-05,0.471,0.363,183933.0,0.611,3.45e-06,11.0,0.0735,-4.215,0.0,0.033,80.842,4.0,0.46,11NpHoPIRGEQxp0lWB46Ys,0.00028499459539710337
"('Dear Old Stockholm', 'Paul Chambers')",user_000691,Dear Old Stockholm,Paul Chambers,7,129327,5.412636185792603e-05,0.949,0.604,404827.0,0.206,0.7759999999999999,5.0,0.134,-17.98,1.0,0.0392,79.55,4.0,0.556,4C64gYHQq6JKrKmw70QkLq,0.00021445449185097942
"('Death Letter', 'The White Stripes')",user_000691,Death Letter,The White Stripes,8,129327,6.185869926620118e-05,0.196,0.4320000000000001,269947.0,0.8959999999999999,0.589,3.0,0.28,-6.419,0.0,0.0336,94.506,4.0,0.799,7KstQYdoAhEUwGiAZLBVF5,0.00019162003889228174
"('Deep Ocean Vast Sea', 'Peter Murphy')",user_000691,Deep Ocean Vast Sea,Peter Murphy,7,129327,5.412636185792603e-05,0.00395,0.622,249773.0,0.618,0.000221,11.0,0.277,-12.864,0.0,0.0312,119.517,4.0,0.83,0K1ThRqu3v8H4fj6I5rbhZ,0.00023833049577848264
"('Delicious Demon', 'The Sugarcubes')",user_000691,Delicious Demon,The Sugarcubes,6,129327,4.639402444965089e-05,0.00222,0.555,161133.0,0.647,0.000285,2.0,0.11,-11.220999999999998,1.0,0.0409,128.10399999999998,4.0,0.86,7xUfx7xVgxt4wsIN0eQJ8e,0.0002588728900601023
"('Delirious', 'Prince')",user_000691,Delirious,Prince,6,129327,4.639402444965089e-05,0.0586,0.92,240800.0,0.402,0.000434,0.0,0.0234,-16.656,1.0,0.0549,99.91,4.0,0.957,6hazdpTPlt5W2BTCGYKBoj,0.0002360899218309953
"('Demons', 'Guster')",user_000691,Demons,Guster,7,129327,5.412636185792603e-05,0.127,0.496,266333.0,0.624,0.000369,0.0,0.335,-8.306000000000001,1.0,0.0291,164.31,4.0,0.531,0f9QM7bpUWZCgvpECFsuaK,3.5891047596159353e-06
"('Deserted Cities Of The Heart', 'Cream')",user_000691,Deserted Cities Of The Heart,Cream,11,129327,8.505571149102662e-05,0.182,0.517,218267.0,0.787,2.43e-06,7.0,0.338,-12.447,1.0,0.0377,127.52,4.0,0.794,5YYgdRGxr41WEV4C0qvzCI,0.0
"('Diamond Dancer', 'Bill Callahan')",user_000691,Diamond Dancer,Bill Callahan,7,129327,5.412636185792603e-05,0.441,0.7190000000000001,240000.0,0.557,0.174,8.0,0.0718,-7.2429999999999986,0.0,0.0282,107.843,4.0,0.942,0piixIFcbcFeZZCaJv94tk,0.0005448119446787025
"('Diamond Dogs', 'Beck')",user_000691,Diamond Dogs,Beck,7,129327,5.412636185792603e-05,0.0655,0.8170000000000001,274333.0,0.8170000000000001,0.152,0.0,0.172,-6.404,1.0,0.0478,117.911,4.0,0.693,4xiWxl9naXowPrE0jou2sm,0.00031117542323944036
"('Diamond Ring', 'The Black Crowes')",user_000691,Diamond Ring,The Black Crowes,6,129327,4.639402444965089e-05,0.187,0.7340000000000001,249000.0,0.665,0.0,0.0,0.162,-5.535,1.0,0.0273,87.786,4.0,0.81,5bd9Ww0pWp552uaXQtQjSa,0.0004866398960168272
"('Did I Tell You', 'Yo La Tengo')",user_000691,Did I Tell You,Yo La Tengo,8,129327,6.185869926620118e-05,0.00963,0.627,207440.0,0.408,0.0183,7.0,0.104,-13.748,1.0,0.0287,112.858,4.0,0.733,1D94TmNqM0ixAJywhiGyYO,0.0001272987202893816
"('Directions', 'Miles Davis')",user_000691,Directions,Miles Davis,10,129327,7.732337408275146e-05,0.114,0.334,407160.0,0.565,0.0426,0.0,0.242,-10.174,1.0,0.0307,84.022,4.0,0.476,3s8XXm80nV3YgGXRlORHjb,0.00017311791444107882
"('Dirty Pants', 'Smog')",user_000691,Dirty Pants,Smog,6,129327,4.639402444965089e-05,0.6579999999999999,0.39,271507.0,0.21600000000000005,0.00164,10.0,0.0424,-12.966,1.0,0.0294,143.859,4.0,0.0767,1dzVguchLAH2zgDm8XPDoA,3.9915821832492426e-05
"('Disappearing World', 'David Gray')",user_000691,Disappearing World,David Gray,6,129327,4.639402444965089e-05,0.636,0.579,304773.0,0.222,0.0108,2.0,0.117,-8.297,1.0,0.0341,120.027,4.0,0.0535,0v2tihTrm0j36SVJkLhzjC,0.0
"('Django', 'John Lewis')",user_000691,Django,John Lewis,6,129327,4.639402444965089e-05,0.927,0.54,328333.0,0.21600000000000005,0.6409999999999999,5.0,0.0866,-18.197,0.0,0.0497,114.927,4.0,0.239,1HhRHSGI933NSkcirYd8D2,0.00021475071849019756
"('Do The Evolution', 'Pearl Jam')",user_000691,Do The Evolution,Pearl Jam,9,129327,6.959103667447633e-05,0.00041,0.466,231253.0,0.981,0.0108,10.0,0.0673,-5.011,1.0,0.063,140.643,4.0,0.325,0dIipTYASaFwX1QxVrVFV7,0.00032627703745524705
"('Does Everyone Stare', 'The Police')",user_000691,Does Everyone Stare,The Police,6,129327,4.639402444965089e-05,0.142,0.621,227973.0,0.755,3.2299999999999986e-05,10.0,0.064,-9.055,1.0,0.0422,129.483,4.0,0.647,6izKxfpdm4gPehraO1cpSe,0.00016790855869208698
"('Dogs Are Everywhere', 'Pulp')",user_000691,Dogs Are Everywhere,Pulp,7,129327,5.412636185792603e-05,0.459,0.416,293933.0,0.344,0.0,4.0,0.0914,-13.212,1.0,0.0283,93.395,4.0,0.488,2keQF3Gs6OHEA4OvFuAyIn,0.0002761771821844228
"('Dollar Bill', 'Screaming Trees')",user_000691,Dollar Bill,Screaming Trees,8,129327,6.185869926620118e-05,3.620000000000001e-05,0.18600000000000005,274973.0,0.8640000000000001,1.0800000000000003e-05,5.0,0.127,-6.0120000000000005,1.0,0.0556,83.682,4.0,0.223,0VutyLEoI1f7HzWLQ9LF4Y,0.0004113962954082062
"('Down Boy', 'Yeah Yeah Yeahs')",user_000691,Down Boy,Yeah Yeah Yeahs,6,129327,4.639402444965089e-05,0.125,0.631,232933.0,0.795,0.224,4.0,0.105,-5.6320000000000014,0.0,0.033,80.249,4.0,0.441,3rJKyc4VZJtIVXHoNnZA4d,0.0003354926005274539
"('Down In The Valley', 'The Broken West')",user_000691,Down In The Valley,The Broken West,6,129327,4.639402444965089e-05,0.00126,0.339,232467.0,0.914,0.0,9.0,0.0834,-4.999,1.0,0.0917,125.603,4.0,0.193,7CH3ekUoVlxSH60ydriPyO,0.0001763681965638586
"('Down Under', 'Men At Work')",user_000691,Down Under,Men At Work,6,129327,4.639402444965089e-05,0.0485,0.746,220867.0,0.79,0.0261,11.0,0.0534,-4.7,0.0,0.0257,107.231,4.0,0.8909999999999999,46RVKt5Edm1zl0rXhPJZxz,0.00030614901103898085
"('Dracula', 'Medeski Martin And Wood')",user_000691,Dracula,Medeski Martin And Wood,6,129327,4.639402444965089e-05,0.764,0.593,259000.0,0.263,0.6659999999999999,5.0,0.12,-18.116,0.0,0.0403,74.253,4.0,0.188,5aimQujeB6vhBTbn80r0hM,0.0007768062925603836
"('Drain You', 'Nirvana')",user_000691,Drain You,Nirvana,7,129327,5.412636185792603e-05,0.000157,0.324,223880.0,0.916,1.54e-06,11.0,0.17,-5.607,0.0,0.0736,132.83700000000002,4.0,0.194,5Ddlk6C2JVxb1SReZ6O1wk,0.00019357743529435645
"('Dressing Cold', 'Texas Is The Reason')",user_000691,Dressing Cold,Texas Is The Reason,6,129327,4.639402444965089e-05,2.67e-05,0.402,169360.0,0.947,0.589,5.0,0.0956,-5.497000000000001,1.0,0.0927,97.0,4.0,0.7090000000000001,6fqfQKRtft4lfW0USsuUeh,0.00034671441616240806
"('Drunken Lullabies', 'Flogging Molly')",user_000691,Drunken Lullabies,Flogging Molly,6,129327,4.639402444965089e-05,0.00132,0.373,230640.0,0.968,0.0274,7.0,0.0848,-4.229,1.0,0.0782,156.02,4.0,0.847,3nhJpxZXEQTsZwrDUihXQf,0.00022152767200411816
"('Dry Clothes', 'Annuals')",user_000691,Dry Clothes,Annuals,6,129327,4.639402444965089e-05,0.0978,0.506,226880.0,0.742,0.00269,8.0,0.6940000000000001,-7.6,1.0,0.0344,114.17,4.0,0.263,40NbWDzkMnkLkAvkmO2Cnp,0.0008221610792396028
"('Dulce Et Decorum Est', 'Matthew Ryan')",user_000691,Dulce Et Decorum Est,Matthew Ryan,6,129327,4.639402444965089e-05,0.000216,0.335,422920.0,0.659,0.0197,7.0,0.209,-6.371,1.0,0.0304,187.167,4.0,0.342,59UB7mG2JgyOpzv3L2Ja5h,0.00021386933918821072
"('Eastbound', 'Ola Podrida')",user_000691,Eastbound,Ola Podrida,6,129327,4.639402444965089e-05,0.579,0.5870000000000001,248147.0,0.478,0.035,7.0,0.131,-10.262,1.0,0.0314,123.822,4.0,0.476,3YsKTuR1Bu6gNO3qTSBNv4,0.00035999928127306013
"('Eclipse', 'Charles Mingus')",user_000691,Eclipse,Charles Mingus,6,129327,4.639402444965089e-05,0.748,0.259,176640.0,0.149,6.42e-05,8.0,0.108,-21.08,0.0,0.0368,68.87899999999999,4.0,0.102,3NdZwiGq9uk35AYglsjbg6,0.00024532848347535996
"('Elegia', 'New Order')",user_000691,Elegia,New Order,6,129327,4.639402444965089e-05,0.0515,0.431,296080.0,0.44,0.868,7.0,0.234,-10.288,1.0,0.033,76.883,3.0,0.0384,2Xs7CP4Gw8wJ8qX8fkrCAB,0.0001792165868554907
"('Embraceable You', 'Charlie Parker')",user_000691,Embraceable You,Charlie Parker,7,129327,5.412636185792603e-05,0.986,0.495,227307.0,0.17800000000000002,0.6779999999999999,5.0,0.21600000000000005,-12.717,1.0,0.0375,63.82100000000001,4.0,0.451,7qdb2UmNDbYfAxWupJlk12,0.00020311153714702712
"('End Of Your Time', 'Smoking Popes')",user_000691,End Of Your Time,Smoking Popes,6,129327,4.639402444965089e-05,0.000254,0.465,154800.0,0.962,0.006520000000000001,4.0,0.263,-5.419,1.0,0.067,104.136,4.0,0.403,78BVCN9YhKrsCDtBq2LiSA,0.0004234062384493864
"('Enough To Get Away', 'Joseph Arthur')",user_000691,Enough To Get Away,Joseph Arthur,7,129327,5.412636185792603e-05,3.2500000000000004e-05,0.525,167747.0,0.7509999999999999,0.328,0.0,0.118,-5.249,1.0,0.0314,135.07399999999998,4.0,0.8140000000000001,2j8AU0Hc0WeEmto6pACOnA,0.00017504077324259626
"('Eureka Signs', 'Guided By Voices')",user_000691,Eureka Signs,Guided By Voices,6,129327,4.639402444965089e-05,0.0167,0.274,186093.0,0.8420000000000001,0.00129,2.0,0.4370000000000001,-3.18,1.0,0.0406,136.524,4.0,0.5579999999999999,16zmMUwsXjqRD8fsB3PSVq,0.00019839617062533677
"('Everyday', 'Yo La Tengo')",user_000691,Everyday,Yo La Tengo,6,129327,4.639402444965089e-05,0.585,0.463,391933.0,0.455,0.861,8.0,0.224,-15.153,1.0,0.0347,97.467,4.0,0.14300000000000002,01ESWLS95ZDUPPBY05DH0P,0.00014061802883280627
"('Everyday Is Like Sunday', 'Morrissey')",user_000691,Everyday Is Like Sunday,Morrissey,6,129327,4.639402444965089e-05,0.00345,0.6,215267.0,0.8690000000000001,0.441,0.0,0.311,-5.126,1.0,0.0302,117.064,4.0,0.56,0lVdukU9ejbFQwZIhg47hx,0.00026607064779993195
"('Evil Ball', 'Sinoia Caves')",user_000691,Evil Ball,Sinoia Caves,6,129327,4.639402444965089e-05,0.0335,0.193,366293.0,0.596,0.8640000000000001,7.0,0.0595,-8.254,0.0,0.0412,89.96,4.0,0.0382,0ur22QFd1c3rVlMbloINoR,0.00021369519178415786
"('Excitable Boy', 'Warren Zevon')",user_000691,Excitable Boy,Warren Zevon,6,129327,4.639402444965089e-05,0.108,0.757,161627.0,0.696,0.000199,9.0,0.0517,-7.922999999999999,1.0,0.0286,122.452,4.0,0.97,50fGkq9l9Zsn1x7C8GKIYr,0.00020110720501809176
